iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__learning_rate,param_clf__max_depth,param_clf__min_samples_leaf,param_clf__n_estimators,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,mean_train_score,std_train_score
1,204,0.15108919143676758,0.0037558873561730523,0.0027529001235961914,0.0002320828526620703,0.01,9,75,190,18,"{'clf__learning_rate': 0.01, 'clf__max_depth': 9, 'clf__min_samples_leaf': 75, 'clf__n_estimators': 190, 'pca__n_components': 18}",0.6055363321799307,0.6816608996539792,0.6701612903225806,0.8157894736842105,0.6932869989601753,0.07644769522189478,293,0.7938144329896908,0.8262264150943396,0.7993727598566308,0.6893264433357092,0.7771850128190927,0.05218481844033086
1,204,0.14275223016738892,0.0022557367814200783,0.0026507973670959473,0.00010140547517362905,0.01,9,75,190,16,"{'clf__learning_rate': 0.01, 'clf__max_depth': 9, 'clf__min_samples_leaf': 75, 'clf__n_estimators': 190, 'pca__n_components': 16}",0.606401384083045,0.6842560553633218,0.678225806451613,0.8157894736842105,0.6961681798955476,0.07554991567465513,284,0.7802835051546392,0.8273584905660377,0.7554659498207885,0.6893264433357092,0.7631085972192937,0.049812755767509966
1,204,0.16374307870864868,0.0006728638937418085,0.002726614475250244,0.0001823371746979625,0.01,9,75,200,22,"{'clf__learning_rate': 0.01, 'clf__max_depth': 9, 'clf__min_samples_leaf': 75, 'clf__n_estimators': 200, 'pca__n_components': 22}",0.6055363321799307,0.6816608996539792,0.6701612903225808,0.7742914979757085,0.6829125050330498,0.06021078073988832,311,0.7960235640648012,0.8262264150943396,0.8015232974910395,0.7279935851746258,0.7879417154562015,0.036432376391544195
1,204,0.16035109758377075,0.002131296707030179,0.002657771110534668,0.00012391787013378875,0.01,9,75,200,20,"{'clf__learning_rate': 0.01, 'clf__max_depth': 9, 'clf__min_samples_leaf': 75, 'clf__n_estimators': 200, 'pca__n_components': 20}",0.6055363321799307,0.6816608996539792,0.6701612903225808,0.8147773279352227,0.6930339625229284,0.07604240269441273,296,0.7960235640648012,0.8262264150943396,0.8015232974910395,0.714807555238774,0.7846452079722386,0.04189460412220428
1,204,0.15503942966461182,0.002208556849141409,0.0026348233222961426,0.00012706484285927315,0.01,9,75,200,18,"{'clf__learning_rate': 0.01, 'clf__max_depth': 9, 'clf__min_samples_leaf': 75, 'clf__n_estimators': 200, 'pca__n_components': 18}",0.6055363321799307,0.6816608996539792,0.6701612903225808,0.853238866396761,0.702649347138313,0.0916571461320152,273,0.7960235640648012,0.8262264150943396,0.8015232974910395,0.7090163934426229,0.7831974175232008,0.04431327926627238
1,204,0.15076684951782227,0.0009484994828872335,0.002633333206176758,0.00010651054829187731,0.01,9,75,200,16,"{'clf__learning_rate': 0.01, 'clf__max_depth': 9, 'clf__min_samples_leaf': 75, 'clf__n_estimators': 200, 'pca__n_components': 16}",0.606401384083045,0.6842560553633218,0.6733870967741936,0.853238866396761,0.7043208506543304,0.09100039901760713,259,0.7802835051546392,0.8296226415094339,0.7565412186379928,0.7090163934426229,0.7688659396861722,0.04346149028778707
1,204,0.1402684450149536,0.0015303740794221463,0.0026383399963378906,0.00010713301113970982,0.1,7,100,275,22,"{'clf__learning_rate': 0.1, 'clf__max_depth': 7, 'clf__min_samples_leaf': 100, 'clf__n_estimators': 275, 'pca__n_components': 22}",0.5,0.5,0.5,0.5,0.5,0.0,371,0.5,0.5,0.5,0.5,0.5,0.0
1,204,0.13856720924377441,0.0012752652542136682,0.0026778578758239746,8.133225777262135e-05,0.1,7,100,275,20,"{'clf__learning_rate': 0.1, 'clf__max_depth': 7, 'clf__min_samples_leaf': 100, 'clf__n_estimators': 275, 'pca__n_components': 20}",0.5,0.5,0.5,0.5,0.5,0.0,371,0.5,0.5,0.5,0.5,0.5,0.0
1,204,0.13932478427886963,0.0007114281062728734,0.002683103084564209,6.057881938504061e-05,0.1,7,100,275,18,"{'clf__learning_rate': 0.1, 'clf__max_depth': 7, 'clf__min_samples_leaf': 100, 'clf__n_estimators': 275, 'pca__n_components': 18}",0.5,0.5,0.5,0.5,0.5,0.0,371,0.5,0.5,0.5,0.5,0.5,0.0
1,204,0.13877707719802856,0.001292390922878329,0.0026327967643737793,9.367368198927267e-05,0.1,7,100,275,16,"{'clf__learning_rate': 0.1, 'clf__max_depth': 7, 'clf__min_samples_leaf': 100, 'clf__n_estimators': 275, 'pca__n_components': 16}",0.5,0.5,0.5,0.5,0.5,0.0,371,0.5,0.5,0.5,0.5,0.5,0.0
1,204,0.09618180990219116,0.0005903560659737977,0.0024930834770202637,4.599296930964248e-05,0.1,7,125,190,22,"{'clf__learning_rate': 0.1, 'clf__max_depth': 7, 'clf__min_samples_leaf': 125, 'clf__n_estimators': 190, 'pca__n_components': 22}",0.5,0.5,0.5,0.5,0.5,0.0,371,0.5,0.5,0.5,0.5,0.5,0.0
1,204,0.09498131275177002,0.0014399433976117738,0.0024791955947875977,6.824822924976285e-05,0.1,7,125,190,20,"{'clf__learning_rate': 0.1, 'clf__max_depth': 7, 'clf__min_samples_leaf': 125, 'clf__n_estimators': 190, 'pca__n_components': 20}",0.5,0.5,0.5,0.5,0.5,0.0,371,0.5,0.5,0.5,0.5,0.5,0.0
1,204,0.0998915433883667,0.0063915504672979705,0.0026264190673828125,0.0001061262666959689,0.1,7,125,190,18,"{'clf__learning_rate': 0.1, 'clf__max_depth': 7, 'clf__min_samples_leaf': 125, 'clf__n_estimators': 190, 'pca__n_components': 18}",0.5,0.5,0.5,0.5,0.5,0.0,371,0.5,0.5,0.5,0.5,0.5,0.0
1,204,0.09632539749145508,0.0005792471993281609,0.002643108367919922,0.00017284993464044673,0.1,7,125,190,16,"{'clf__learning_rate': 0.1, 'clf__max_depth': 7, 'clf__min_samples_leaf': 125, 'clf__n_estimators': 190, 'pca__n_components': 16}",0.5,0.5,0.5,0.5,0.5,0.0,371,0.5,0.5,0.5,0.5,0.5,0.0
1,204,0.11394119262695312,0.0014938041347623918,0.002475559711456299,7.873723941736065e-05,0.1,7,100,225,22,"{'clf__learning_rate': 0.1, 'clf__max_depth': 7, 'clf__min_samples_leaf': 100, 'clf__n_estimators': 225, 'pca__n_components': 22}",0.5,0.5,0.5,0.5,0.5,0.0,371,0.5,0.5,0.5,0.5,0.5,0.0
1,204,0.11342710256576538,0.0004548951631393439,0.002609550952911377,4.29578329066808e-05,0.1,7,100,225,20,"{'clf__learning_rate': 0.1, 'clf__max_depth': 7, 'clf__min_samples_leaf': 100, 'clf__n_estimators': 225, 'pca__n_components': 20}",0.5,0.5,0.5,0.5,0.5,0.0,371,0.5,0.5,0.5,0.5,0.5,0.0
1,204,0.11539345979690552,0.00255335075699354,0.002636849880218506,0.00011749130842242255,0.1,7,100,225,18,"{'clf__learning_rate': 0.1, 'clf__max_depth': 7, 'clf__min_samples_leaf': 100, 'clf__n_estimators': 225, 'pca__n_components': 18}",0.5,0.5,0.5,0.5,0.5,0.0,371,0.5,0.5,0.5,0.5,0.5,0.0
1,204,0.1145709753036499,0.0008219611393008949,0.0027907490730285645,0.00025752746015353855,0.1,7,100,225,16,"{'clf__learning_rate': 0.1, 'clf__max_depth': 7, 'clf__min_samples_leaf': 100, 'clf__n_estimators': 225, 'pca__n_components': 16}",0.5,0.5,0.5,0.5,0.5,0.0,371,0.5,0.5,0.5,0.5,0.5,0.0
1,204,0.12479919195175171,0.0009640454490502862,0.002589285373687744,8.045724094026145e-05,0.1,7,100,250,22,"{'clf__learning_rate': 0.1, 'clf__max_depth': 7, 'clf__min_samples_leaf': 100, 'clf__n_estimators': 250, 'pca__n_components': 22}",0.5,0.5,0.5,0.5,0.5,0.0,371,0.5,0.5,0.5,0.5,0.5,0.0
1,204,0.12929624319076538,0.004744449629703623,0.0026259422302246094,0.00010545960145439969,0.1,7,100,250,20,"{'clf__learning_rate': 0.1, 'clf__max_depth': 7, 'clf__min_samples_leaf': 100, 'clf__n_estimators': 250, 'pca__n_components': 20}",0.5,0.5,0.5,0.5,0.5,0.0,371,0.5,0.5,0.5,0.5,0.5,0.0
1,204,0.12571221590042114,0.0015799325859766214,0.0026316046714782715,8.137976934937329e-05,0.1,7,100,250,18,"{'clf__learning_rate': 0.1, 'clf__max_depth': 7, 'clf__min_samples_leaf': 100, 'clf__n_estimators': 250, 'pca__n_components': 18}",0.5,0.5,0.5,0.5,0.5,0.0,371,0.5,0.5,0.5,0.5,0.5,0.0
1,204,0.1255137324333191,0.0009466416419803493,0.002587616443634033,4.351951412245854e-05,0.1,7,100,250,16,"{'clf__learning_rate': 0.1, 'clf__max_depth': 7, 'clf__min_samples_leaf': 100, 'clf__n_estimators': 250, 'pca__n_components': 16}",0.5,0.5,0.5,0.5,0.5,0.0,371,0.5,0.5,0.5,0.5,0.5,0.0
1,204,0.09659963846206665,0.0012931209578702534,0.002564728260040283,0.00014774368392420385,0.1,7,100,190,22,"{'clf__learning_rate': 0.1, 'clf__max_depth': 7, 'clf__min_samples_leaf': 100, 'clf__n_estimators': 190, 'pca__n_components': 22}",0.5,0.5,0.5,0.5,0.5,0.0,371,0.5,0.5,0.5,0.5,0.5,0.0
1,204,0.097561776638031,0.0010499768312744948,0.0026920437812805176,0.00020885721834095505,0.1,7,100,190,20,"{'clf__learning_rate': 0.1, 'clf__max_depth': 7, 'clf__min_samples_leaf': 100, 'clf__n_estimators': 190, 'pca__n_components': 20}",0.5,0.5,0.5,0.5,0.5,0.0,371,0.5,0.5,0.5,0.5,0.5,0.0
1,204,0.09710615873336792,0.0012045971285440046,0.002785921096801758,0.00015227511132896262,0.1,7,100,190,18,"{'clf__learning_rate': 0.1, 'clf__max_depth': 7, 'clf__min_samples_leaf': 100, 'clf__n_estimators': 190, 'pca__n_components': 18}",0.5,0.5,0.5,0.5,0.5,0.0,371,0.5,0.5,0.5,0.5,0.5,0.0
1,204,0.09787756204605103,0.0020101733698919765,0.002704024314880371,0.00024136136788916216,0.1,7,100,190,16,"{'clf__learning_rate': 0.1, 'clf__max_depth': 7, 'clf__min_samples_leaf': 100, 'clf__n_estimators': 190, 'pca__n_components': 16}",0.5,0.5,0.5,0.5,0.5,0.0,371,0.5,0.5,0.5,0.5,0.5,0.0
1,204,0.10284477472305298,0.0018352832509521285,0.0025304555892944336,0.0001313534375621179,0.1,7,100,200,22,"{'clf__learning_rate': 0.1, 'clf__max_depth': 7, 'clf__min_samples_leaf': 100, 'clf__n_estimators': 200, 'pca__n_components': 22}",0.5,0.5,0.5,0.5,0.5,0.0,371,0.5,0.5,0.5,0.5,0.5,0.0
1,204,0.10179001092910767,0.0008627672721933454,0.002550065517425537,7.938700996169135e-05,0.1,7,100,200,20,"{'clf__learning_rate': 0.1, 'clf__max_depth': 7, 'clf__min_samples_leaf': 100, 'clf__n_estimators': 200, 'pca__n_components': 20}",0.5,0.5,0.5,0.5,0.5,0.0,371,0.5,0.5,0.5,0.5,0.5,0.0
1,204,0.10317564010620117,0.0008571263148046549,0.002570509910583496,9.558243655087216e-05,0.1,7,100,200,18,"{'clf__learning_rate': 0.1, 'clf__max_depth': 7, 'clf__min_samples_leaf': 100, 'clf__n_estimators': 200, 'pca__n_components': 18}",0.5,0.5,0.5,0.5,0.5,0.0,371,0.5,0.5,0.5,0.5,0.5,0.0
1,204,0.10265129804611206,0.0001394289478079353,0.002616703510284424,3.783251938936597e-05,0.1,7,100,200,16,"{'clf__learning_rate': 0.1, 'clf__max_depth': 7, 'clf__min_samples_leaf': 100, 'clf__n_estimators': 200, 'pca__n_components': 16}",0.5,0.5,0.5,0.5,0.5,0.0,371,0.5,0.5,0.5,0.5,0.5,0.0
1,204,0.20529675483703613,0.0016917579512058332,0.0027009248733520508,8.491626713183285e-05,0.1,7,75,250,22,"{'clf__learning_rate': 0.1, 'clf__max_depth': 7, 'clf__min_samples_leaf': 75, 'clf__n_estimators': 250, 'pca__n_components': 22}",0.7335640138408305,0.745674740484429,0.6806451612903226,0.805668016194332,0.7413879829524785,0.04444435802172203,198,0.8834683357879234,0.9145283018867925,0.8773297491039427,0.8096935138987883,0.8712549751693617,0.03823762340587185
1,204,0.1993809938430786,0.0006247810042575097,0.003248870372772217,0.00010011456681608831,0.1,7,75,250,20,"{'clf__learning_rate': 0.1, 'clf__max_depth': 7, 'clf__min_samples_leaf': 75, 'clf__n_estimators': 250, 'pca__n_components': 20}",0.7318339100346021,0.745674740484429,0.6741935483870967,0.846153846153846,0.7494640112649935,0.06192686370858914,174,0.8753681885125184,0.9145283018867925,0.874910394265233,0.7772630078403421,0.8605174731262215,0.05068573650406991
1,204,0.19695502519607544,0.006840910978898491,0.002845168113708496,0.0001280026364967993,0.1,7,75,250,18,"{'clf__learning_rate': 0.1, 'clf__max_depth': 7, 'clf__min_samples_leaf': 75, 'clf__n_estimators': 250, 'pca__n_components': 18}",0.726643598615917,0.726643598615917,0.6645161290322581,0.8542510121457491,0.7430135846024603,0.069049925235013,192,0.8683726067746687,0.9107547169811321,0.8732078853046595,0.7507127583749109,0.8507619918588428,0.060047747831653404
1,204,0.18934792280197144,0.0022048728570040316,0.0027117133140563965,0.00012893633718513993,0.1,7,75,250,16,"{'clf__learning_rate': 0.1, 'clf__max_depth': 7, 'clf__min_samples_leaf': 75, 'clf__n_estimators': 250, 'pca__n_components': 16}",0.7171280276816608,0.7335640138408305,0.6129032258064516,0.8643724696356275,0.7319919342411426,0.08934502473620183,212,0.8560382916053019,0.8947169811320754,0.8108422939068101,0.7462580185317178,0.8269638962939763,0.05524750161026375
1,204,0.2295675277709961,0.004014574870991342,0.0028234124183654785,0.00014750620252155583,0.1,7,75,275,22,"{'clf__learning_rate': 0.1, 'clf__max_depth': 7, 'clf__min_samples_leaf': 75, 'clf__n_estimators': 275, 'pca__n_components': 22}",0.7370242214532873,0.740484429065744,0.6838709677419355,0.8076923076923077,0.7422679814883186,0.043935269864569804,194,0.8849410898379971,0.9152830188679246,0.8780465949820788,0.8095153243050606,0.8719465069982653,0.03867097131599602
1,204,0.22270578145980835,0.0028093163692899624,0.002933025360107422,0.00015489713984475874,0.1,7,75,275,20,"{'clf__learning_rate': 0.1, 'clf__max_depth': 7, 'clf__min_samples_leaf': 75, 'clf__n_estimators': 275, 'pca__n_components': 20}",0.7301038062283737,0.740484429065744,0.6741935483870968,0.8502024291497976,0.748746053207753,0.06377158458167607,177,0.8755522827687776,0.9152830188679246,0.8743727598566308,0.7774411974340698,0.8606623147318506,0.050790902576819404
1,204,0.21930181980133057,0.004693625795193939,0.0028252601623535156,8.922701846377778e-05,0.1,7,75,275,18,"{'clf__learning_rate': 0.1, 'clf__max_depth': 7, 'clf__min_samples_leaf': 75, 'clf__n_estimators': 275, 'pca__n_components': 18}",0.7335640138408305,0.7283737024221453,0.6596774193548387,0.854251012145749,0.7439665369408909,0.07003333097501246,184,0.8689248895434463,0.9105660377358491,0.8727598566308243,0.7524946543121881,0.8511863595555769,0.05925805870686889
1,204,0.2064853310585022,0.0009892566409335465,0.0027977824211120605,0.00018543650647470054,0.1,7,75,275,16,"{'clf__learning_rate': 0.1, 'clf__max_depth': 7, 'clf__min_samples_leaf': 75, 'clf__n_estimators': 275, 'pca__n_components': 16}",0.7162629757785466,0.7335640138408305,0.6129032258064516,0.8623481781376519,0.7312695983908701,0.08863218277199388,213,0.8567746686303388,0.8958490566037737,0.8120967741935483,0.7482181040627227,0.828234650872596,0.054884695733595404
1,204,0.10347378253936768,0.0014420536475988248,0.0026360154151916504,9.002493834449524e-05,0.01,9,150,200,20,"{'clf__learning_rate': 0.01, 'clf__max_depth': 9, 'clf__min_samples_leaf': 150, 'clf__n_estimators': 200, 'pca__n_components': 20}",0.5,0.5,0.5,0.5,0.5,0.0,371,0.5,0.5,0.5,0.5,0.5,0.0
1,204,0.10249155759811401,0.001079569769768676,0.002586841583251953,9.256476596721365e-05,0.01,9,150,200,18,"{'clf__learning_rate': 0.01, 'clf__max_depth': 9, 'clf__min_samples_leaf': 150, 'clf__n_estimators': 200, 'pca__n_components': 18}",0.5,0.5,0.5,0.5,0.5,0.0,371,0.5,0.5,0.5,0.5,0.5,0.0
1,204,0.10260438919067383,0.003146011944030192,0.0026143789291381836,0.00013033457524087223,0.01,9,150,200,16,"{'clf__learning_rate': 0.01, 'clf__max_depth': 9, 'clf__min_samples_leaf': 150, 'clf__n_estimators': 200, 'pca__n_components': 16}",0.5,0.5,0.5,0.5,0.5,0.0,371,0.5,0.5,0.5,0.5,0.5,0.0
1,204,0.11726433038711548,0.000985291617891016,0.002733588218688965,0.00015146585217876374,0.01,9,150,225,22,"{'clf__learning_rate': 0.01, 'clf__max_depth': 9, 'clf__min_samples_leaf': 150, 'clf__n_estimators': 225, 'pca__n_components': 22}",0.5,0.5,0.5,0.5,0.5,0.0,371,0.5,0.5,0.5,0.5,0.5,0.0
1,204,0.11596548557281494,0.0014009819424585796,0.002593100070953369,4.532254255670819e-05,0.01,9,150,225,20,"{'clf__learning_rate': 0.01, 'clf__max_depth': 9, 'clf__min_samples_leaf': 150, 'clf__n_estimators': 225, 'pca__n_components': 20}",0.5,0.5,0.5,0.5,0.5,0.0,371,0.5,0.5,0.5,0.5,0.5,0.0
1,204,0.11699771881103516,0.000887434338168697,0.0028994083404541016,6.494488835074563e-05,0.01,9,150,225,18,"{'clf__learning_rate': 0.01, 'clf__max_depth': 9, 'clf__min_samples_leaf': 150, 'clf__n_estimators': 225, 'pca__n_components': 18}",0.5,0.5,0.5,0.5,0.5,0.0,371,0.5,0.5,0.5,0.5,0.5,0.0
1,204,0.11765033006668091,0.0005084185883177125,0.002887427806854248,7.466906304082005e-05,0.01,9,150,225,16,"{'clf__learning_rate': 0.01, 'clf__max_depth': 9, 'clf__min_samples_leaf': 150, 'clf__n_estimators': 225, 'pca__n_components': 16}",0.5,0.5,0.5,0.5,0.5,0.0,371,0.5,0.5,0.5,0.5,0.5,0.0
1,204,0.12933051586151123,0.0010138638084820218,0.002784252166748047,7.942828279268707e-05,0.01,9,150,250,22,"{'clf__learning_rate': 0.01, 'clf__max_depth': 9, 'clf__min_samples_leaf': 150, 'clf__n_estimators': 250, 'pca__n_components': 22}",0.5,0.5,0.5,0.5,0.5,0.0,371,0.5,0.5,0.5,0.5,0.5,0.0
1,204,0.12840694189071655,0.0011048085348448473,0.002642214298248291,0.000100935762734792,0.01,9,150,250,20,"{'clf__learning_rate': 0.01, 'clf__max_depth': 9, 'clf__min_samples_leaf': 150, 'clf__n_estimators': 250, 'pca__n_components': 20}",0.5,0.5,0.5,0.5,0.5,0.0,371,0.5,0.5,0.5,0.5,0.5,0.0
1,204,0.12697875499725342,0.0005097518158513954,0.0026388168334960938,0.0001015297897910887,0.01,9,150,250,18,"{'clf__learning_rate': 0.01, 'clf__max_depth': 9, 'clf__min_samples_leaf': 150, 'clf__n_estimators': 250, 'pca__n_components': 18}",0.5,0.5,0.5,0.5,0.5,0.0,371,0.5,0.5,0.5,0.5,0.5,0.0
1,204,0.13086122274398804,0.004445350190371184,0.0027464628219604492,0.00012629935905780513,0.01,9,150,250,16,"{'clf__learning_rate': 0.01, 'clf__max_depth': 9, 'clf__min_samples_leaf': 150, 'clf__n_estimators': 250, 'pca__n_components': 16}",0.5,0.5,0.5,0.5,0.5,0.0,371,0.5,0.5,0.5,0.5,0.5,0.0
1,204,0.13987618684768677,0.000988977802124243,0.002657175064086914,0.00012292564605271766,0.01,9,150,275,22,"{'clf__learning_rate': 0.01, 'clf__max_depth': 9, 'clf__min_samples_leaf': 150, 'clf__n_estimators': 275, 'pca__n_components': 22}",0.5,0.5,0.5,0.5,0.5,0.0,371,0.5,0.5,0.5,0.5,0.5,0.0
1,204,0.14041000604629517,0.0016551507021670684,0.002674877643585205,0.00015257945028073025,0.01,9,150,275,20,"{'clf__learning_rate': 0.01, 'clf__max_depth': 9, 'clf__min_samples_leaf': 150, 'clf__n_estimators': 275, 'pca__n_components': 20}",0.5,0.5,0.5,0.5,0.5,0.0,371,0.5,0.5,0.5,0.5,0.5,0.0
1,204,0.13946062326431274,0.0022163851952868123,0.0027475357055664062,0.00025642464067544336,0.01,9,150,275,18,"{'clf__learning_rate': 0.01, 'clf__max_depth': 9, 'clf__min_samples_leaf': 150, 'clf__n_estimators': 275, 'pca__n_components': 18}",0.5,0.5,0.5,0.5,0.5,0.0,371,0.5,0.5,0.5,0.5,0.5,0.0
1,204,0.13833224773406982,0.0012107011239807835,0.002689182758331299,0.00010038928110933524,0.01,9,150,275,16,"{'clf__learning_rate': 0.01, 'clf__max_depth': 9, 'clf__min_samples_leaf': 150, 'clf__n_estimators': 275, 'pca__n_components': 16}",0.5,0.5,0.5,0.5,0.5,0.0,371,0.5,0.5,0.5,0.5,0.5,0.0
1,204,0.18654179573059082,0.00688466974789335,0.0029117465019226074,0.00033393015367507036,0.1,7,50,190,22,"{'clf__learning_rate': 0.1, 'clf__max_depth': 7, 'clf__min_samples_leaf': 50, 'clf__n_estimators': 190, 'pca__n_components': 22}",0.7058823529411765,0.7335640138408304,0.6870967741935484,0.7267206477732794,0.7133159471872086,0.018250846260501434,234,0.9758836524300442,0.9833962264150944,0.9768817204301075,0.9436920883820384,0.9699634219143211,0.01543968252615047
2,612,0.8528634905815125,0.03823496851631748,0.0035132169723510742,0.0001979854567826583,0.01,7,50,200,20,"{'clf__learning_rate': 0.01, 'clf__max_depth': 7, 'clf__min_samples_leaf': 50, 'clf__n_estimators': 200, 'pca__n_components': 20}",0.8225437928408225,0.7779220779220779,0.73,0.7445788156797332,0.7687611716106584,0.03557986549241989,156,0.9447247950601512,0.9428595686873832,0.9307334721608717,0.9316275167785235,0.9374863381717324,0.006348107036313628
2,612,0.8850188851356506,0.02895506415243658,0.0034413933753967285,6.566178715124652e-05,0.01,7,50,225,18,"{'clf__learning_rate': 0.01, 'clf__max_depth': 7, 'clf__min_samples_leaf': 50, 'clf__n_estimators': 225, 'pca__n_components': 18}",0.8048362528560549,0.7873840445269017,0.7350943396226416,0.7547956630525438,0.7705275750145355,0.027222385843142568,143,0.9455339082295326,0.9409280013584649,0.9358448497086725,0.9247692953020133,0.9367690136496709,0.007729292903800129
2,612,0.8937674760818481,0.031149931693083888,0.003973484039306641,0.0006406826715875303,0.01,8,50,225,18,"{'clf__learning_rate': 0.01, 'clf__max_depth': 8, 'clf__min_samples_leaf': 50, 'clf__n_estimators': 225, 'pca__n_components': 18}",0.8048362528560549,0.7873840445269017,0.7350943396226416,0.7547956630525438,0.7705275750145355,0.027222385843142568,143,0.9455339082295326,0.9409280013584649,0.9358448497086725,0.9247692953020133,0.9367690136496709,0.007729292903800129
2,612,0.887220025062561,0.023863436557244655,0.00357210636138916,0.00017299568146887808,0.01,9,50,225,18,"{'clf__learning_rate': 0.01, 'clf__max_depth': 9, 'clf__min_samples_leaf': 50, 'clf__n_estimators': 225, 'pca__n_components': 18}",0.8048362528560549,0.7873840445269017,0.7350943396226416,0.7547956630525438,0.7705275750145355,0.027222385843142568,143,0.9455339082295326,0.9409280013584649,0.9358448497086725,0.9247692953020133,0.9367690136496709,0.007729292903800129
2,612,0.9587321281433105,0.02409631198455335,0.003547847270965576,0.00012191087946437951,0.01,7,50,225,20,"{'clf__learning_rate': 0.01, 'clf__max_depth': 7, 'clf__min_samples_leaf': 50, 'clf__n_estimators': 225, 'pca__n_components': 20}",0.8265422696115765,0.7803339517625232,0.7318867924528303,0.7447873227689741,0.770887584148976,0.036704779225810086,139,0.9496220589800916,0.9473807097979283,0.9368755390084348,0.9388003355704698,0.9431696608392311,0.005433078041632269
2,612,0.952129602432251,0.040075637132797194,0.003498256206512451,0.00012803392643935213,0.01,8,50,225,20,"{'clf__learning_rate': 0.01, 'clf__max_depth': 8, 'clf__min_samples_leaf': 50, 'clf__n_estimators': 225, 'pca__n_components': 20}",0.8265422696115765,0.7803339517625232,0.7318867924528303,0.7447873227689741,0.770887584148976,0.036704779225810086,139,0.9496220589800916,0.9473807097979283,0.9368755390084348,0.9388003355704698,0.9431696608392311,0.005433078041632269
2,612,0.9356180429458618,0.019603289915847862,0.0034955739974975586,7.117852814430938e-05,0.01,9,50,225,20,"{'clf__learning_rate': 0.01, 'clf__max_depth': 9, 'clf__min_samples_leaf': 50, 'clf__n_estimators': 225, 'pca__n_components': 20}",0.8265422696115765,0.7803339517625232,0.7318867924528303,0.7447873227689741,0.770887584148976,0.036704779225810086,139,0.9496220589800916,0.9473807097979283,0.9368755390084348,0.9388003355704698,0.9431696608392311,0.005433078041632269
2,612,0.9889318943023682,0.029686097862035358,0.003783285617828369,0.00014819967076842852,0.01,8,50,250,18,"{'clf__learning_rate': 0.01, 'clf__max_depth': 8, 'clf__min_samples_leaf': 50, 'clf__n_estimators': 250, 'pca__n_components': 18}",0.8061690784463061,0.787569573283859,0.7373584905660376,0.7572977481234362,0.7720987226049096,0.02658048596059535,136,0.9503460023421697,0.9463406350823569,0.94165036494815,0.9302223154362416,0.9421398294522295,0.007537485609666565
2,612,0.981206476688385,0.01719550850471843,0.0036451220512390137,0.00013710492257095532,0.01,9,50,250,18,"{'clf__learning_rate': 0.01, 'clf__max_depth': 9, 'clf__min_samples_leaf': 50, 'clf__n_estimators': 250, 'pca__n_components': 18}",0.8061690784463061,0.787569573283859,0.7373584905660376,0.7572977481234362,0.7720987226049096,0.02658048596059535,136,0.9503460023421697,0.9463406350823569,0.94165036494815,0.9302223154362416,0.9421398294522295,0.007537485609666565
2,612,1.0034167170524597,0.024184383900876565,0.0036614537239074707,0.00012839303975695858,0.01,7,50,250,18,"{'clf__learning_rate': 0.01, 'clf__max_depth': 7, 'clf__min_samples_leaf': 50, 'clf__n_estimators': 250, 'pca__n_components': 18}",0.8061690784463061,0.787569573283859,0.7373584905660376,0.7572977481234362,0.7720987226049096,0.02658048596059535,136,0.9503460023421697,0.9463406350823569,0.94165036494815,0.9302223154362416,0.9421398294522295,0.007537485609666565
2,612,1.1420015692710876,0.02388795444514493,0.0038571953773498535,7.253733439803857e-05,0.01,9,50,275,20,"{'clf__learning_rate': 0.01, 'clf__max_depth': 9, 'clf__min_samples_leaf': 50, 'clf__n_estimators': 275, 'pca__n_components': 20}",0.8322543792840823,0.7851576994434137,0.7381132075471699,0.744370308590492,0.7749738987162895,0.03768306494096547,124,0.9587991057170233,0.9562107318729834,0.9479817420752614,0.9518246644295303,0.9537040610236995,0.004138838752580406
2,612,1.1417824029922485,0.01558441322300497,0.0039975643157958984,0.0003904169933843693,0.01,8,50,275,20,"{'clf__learning_rate': 0.01, 'clf__max_depth': 8, 'clf__min_samples_leaf': 50, 'clf__n_estimators': 275, 'pca__n_components': 20}",0.8322543792840823,0.7851576994434137,0.7381132075471699,0.744370308590492,0.7749738987162895,0.03768306494096547,124,0.9587991057170233,0.9562107318729834,0.9479817420752614,0.9518246644295303,0.9537040610236995,0.004138838752580406
2,612,1.1354193091392517,0.01698540988846652,0.003772258758544922,0.00010634818333553685,0.01,7,50,275,20,"{'clf__learning_rate': 0.01, 'clf__max_depth': 7, 'clf__min_samples_leaf': 50, 'clf__n_estimators': 275, 'pca__n_components': 20}",0.8322543792840823,0.7851576994434137,0.7381132075471699,0.744370308590492,0.7749738987162895,0.03768306494096547,124,0.9587991057170233,0.9562107318729834,0.9479817420752614,0.9518246644295303,0.9537040610236995,0.004138838752580406
